q,alpha,regime,N,count,variance_f,normalized_variance_f,excess_f,excess_f_low95,excess_f_high95,excess_g,wick,rhat_f,rhat_f_squared,ess_f,ess_f_fourth,q_mean_energy,q_variance_energy
1,2.25,rough-mid,512,24000,150770.98298511712,0.02541808711884926,0.33951860262774636,0.22128431399653173,0.4588833908322874,0.15548540453839932,0.12278749735876568,1.0003862956445158,1.0004867488630242,1326.5039702168751,6689.067729867882,1.0002022327356683,1.0045583926502548
1,2.4,rough-high,32,24000,310.39218077851996,0.01894483525259523,0.37528272495396386,0.24119015229161744,0.5129887801024794,0.24924044471809914,0.13811594269593025,1.0007626748772138,1.000007309476053,6975.447422113369,11775.530378045802,1.0020299443016705,1.0138711488846102
1,2.4,rough-high,64,24000,1794.1841510961447,0.015724001944930226,0.3105252342018794,0.2166309567755346,0.4082126702110131,0.23499942712451904,0.09110751486347854,1.0002933614655216,1,4540.170527989649,10207.491182576767,0.999416312555334,1.0323352028102482
1,2.4,rough-high,128,24000,11004.348120380999,0.013847660444013187,0.282100247297016,0.18399558345207673,0.38983016848662677,0.1556212923142457,0.12733600212076301,1.0010760958639062,1.0003424801785217,2672.058965698394,8930.824708641992,1.000290974223107,1.002244558627971
1,2.4,rough-high,256,24000,69139.65880150574,0.012492671757736063,0.36518288552149913,0.2520863455102651,0.48557259338019154,0.24428690692616772,0.06975085528250421,1.0000916881472492,1.000260851466567,10274.964780426664,13869.283637731478,1.0008899928931387,0.9930087984240693
1,2.4,rough-high,512,24000,441792.09374195785,0.011462043406571025,0.22317897807486098,0.10809612227843307,0.36053293677739234,0.08556999562501932,0.06906429714820546,1.0001529442506705,1.0001872899349524,9058.258095690137,10951.18126527832,1.0009640904632626,1.017906225349385
1,2.5,upper-critical,32,24000,424.37691955464084,0.1555581436442179,0.3583318482760043,0.2531309076751387,0.4637133552232456,0.19649231235452636,0.10293824610312129,1.0006174184667072,1.000192864376375,5838.404638215231,12324.102845302157,0.9996185667342725,0.9951147391434438
1,2.5,upper-critical,64,24000,2772.6154869451207,0.18293767096331148,0.2735565743390973,0.17784072371606444,0.3840038574709619,0.26184440077646487,0.14398587508913271,1.0002412627463013,1.0003186581128651,4042.077118266553,8009.773183974428,0.9998936691959284,1.018351053862403
1,2.5,upper-critical,128,24000,17596.16748584347,0.19753096265657646,0.23689996781072775,0.13364797050890945,0.344539939200574,0.19157046141733236,0.08545053357778724,1.0003504252212072,1,11605.510487749683,11969.034528147527,0.9994451094027156,1.0026364674929757
1,2.5,upper-critical,256,24000,117360.7291074795,0.21509672552233167,0.22831788939234343,0.13420668119231988,0.3255581603134612,0.23287944859130816,0.08392895212301348,1.0002833899147434,1.0001443956560263,11130.53836093959,12871.507905324841,1.0002250441346607,1.0013399559602085
1,2.5,upper-critical,512,24000,793881.0134393548,0.2301873607452907,0.20924328387624103,0.11970182324189525,0.3053354856443302,0.0728952548998425,0.04983846016874931,1.0001319604459697,1.0002156916977947,10529.831112029842,13409.57043773785,0.9994916256394862,0.9966146510057784
1,2.65,near-diffusive,32,24000,635.4840957017357,0.01939343553777269,0.22935690149127907,0.1303811083727546,0.3313892490824999,0.09307310749905007,0.06262608136029318,1.0009384362732698,1,5218.307503005193,10658.295981873005,0.9995931398962415,0.9996475576435546
1,2.65,near-diffusive,64,24000,4430.627892285315,0.01690150410570265,0.2017142527230953,0.08841356566243244,0.33289150701203374,0.11971684449154463,0.0725689434534552,1.0005212853617789,1.0001032957717884,2500.84956583236,6807.859253274605,0.9991620256723909,0.9988048165634187
1,2.65,near-diffusive,128,24000,31735.35897559768,0.01513259838848003,0.09536054735072463,0.004266809284395501,0.19124212642837995,0.09750636702222559,0.08917967599941733,1,1.0000757536160159,10648.752501092873,13625.513873642414,1.0009317060850969,1.0194707340144742
1,2.65,near-diffusive,256,24000,225695.54754490298,0.013452502938801228,0.1465445532876628,0.07415521239556423,0.22666170786305428,0.036447804698286124,0.06063547615826455,1,1.0000968349483526,11781.332955621581,13998.634404885619,0.9998638974214886,0.9843227255338706
1,2.65,near-diffusive,512,24000,1675718.4881197026,0.012485075653491185,0.1428652490358453,0.07599742386906412,0.21479423010610896,0.14175449097789095,0.05235826331715961,1.0004670656964794,1.0002181101899372,10117.35892467976,13505.938119280572,1.0007030027368038,1.0137342455197
1,3.5,diffusive,32,24000,2367.6458423641766,0.07225481696668018,0.19050709273269506,0.09623964301229293,0.2846893443243772,0.08573504586454206,0.03952853459288421,1.0008215245214103,1.0004040816704394,2731.8001782177953,5872.918890591482,0.9992693652233828,0.9929586118826426
1,3.5,diffusive,64,24000,18704.126184941288,0.07135057901360049,0.00579301252900466,-0.08599057595810294,0.10003971056843103,0.20504371351989636,0.03591466051604392,1.0032269235727957,1.0006849017944894,1078.0324758535821,3888.202128183682,1.0010217041683047,1.007979100515426
1,3.5,diffusive,128,24000,145843.43879694797,0.06954357089850804,0.05368724091660493,-0.028486599329156155,0.13655547773891805,0.03309223050599108,0.02090524409925579,1.0000717240819126,1.000233228881717,9794.25876906524,9843.427746630085,0.9986696235714868,0.995069125397958
1,3.5,diffusive,256,24000,1186378.49947053,0.0707136690301019,0.010457373412517068,-0.06015968346545435,0.07914711160734021,0.04177570776019168,-0.011927637408065553,1,1.0001592957426093,9028.578351531296,11734.494798607404,1.000742509267531,1.014246430281082
1,3.5,diffusive,512,24000,9220047.960942993,0.06869471044050895,-0.006889282355436954,-0.07405139656998776,0.058449705292857264,-0.04580769658150663,0.0029412802470331653,1.0001159045368317,1,7825.172728379428,9658.794166961094,0.9989232822978611,0.9976386375859189
1.5,1.75,localized,32,24000,17.049587524517847,0.03960056795316065,0.08645397009387068,0.02062820913304062,0.15536830430538479,0.08644297324249539,0.03713959698139003,1.0000247054154214,1,19365.55406866591,22774.57532320908,1.001531193738596,0.9918691671566628
1.5,1.75,localized,64,24000,57.1924281829837,0.0394933142585082,0.04242085237069615,-0.024553031973892917,0.10552496566211733,0.014440524930652732,0.017439245740721684,1,1,18510.918321708697,21220.326915838203,0.9990969621987452,1.006802615640522
1.5,1.75,localized,128,24000,197.1458385837149,0.04047344456719563,0.09424689884327231,0.032881984428514706,0.16098769443070365,0.1029988614905335,0.02890133937696231,1.0001063095008862,1.000156746502788,16343.6144366992,21919.012767882465,0.9996412578410061,1.003283008219622
1.5,1.75,localized,256,24000,673.9436956314348,0.04113425876656707,0.016360504809801224,-0.04838032072778131,0.08371530877590017,0.05561908572154772,0.007374631626208016,1.0000047395660951,1.0000561149790292,16437.735430758672,21797.185073814373,1.0002376756572773,0.9873897889713312
1.5,1.75,localized,512,24000,2264.3992267764856,0.04108947252943812,0.073649781474451,0.01084952085728753,0.14523576635258334,0.021817405325021078,0.01617467743416773,1,1.0000007774450088,14524.879932219246,20526.037392193037,0.9998821294980107,1.0141852470099801
1.5,2,lower-critical,32,24000,50.77096965156977,0.03276300132908467,0.13015100876958696,0.06586969281037286,0.19820302972418719,0.04939684156083013,0.06291228879874804,1.0002323066336396,1,16598.633376116926,21677.393789575275,1.0013265979261952,1.0129964968966885
1.5,2,lower-critical,64,24000,206.51342187821186,0.03135182053417651,0.11621934352205576,0.04056777337032544,0.1926778319936992,0.027144296607636953,0.04674018499658801,1,1.0001253003808093,12674.873372607168,19720.161551145866,1.0005815315760032,1.002721161622557
1.5,2,lower-critical,128,24000,848.6237860920411,0.030595256190865255,0.12032077603281044,0.040524726009352995,0.20894014552403686,0.09645833082696553,0.04073143672402142,1.0003688595458524,1.0000042433690077,11299.979675200208,20868.58816547322,0.9994207355224184,1.0112349582518123
1.5,2,lower-critical,256,24000,3422.9210906339445,0.02950836458953579,0.08313608340626777,0.018199647981679258,0.15021288280213133,0.02016063908618726,0.02106529289960989,1.0000382153784242,1,8698.16651143237,18104.657093258706,1.000055228557921,1.0111648234736352
1.5,2,lower-critical,512,24000,14471.323775474453,0.029987874288260392,0.11899168782788427,0.04666386648554373,0.19321402394796672,0.022112098752093967,0.030708218807356368,1.0003374319192644,1.0001686653482473,7485.313280380698,16288.156848717772,0.9997143594973861,0.986325126162493
1.5,2.375,rough-mid,32,24000,194.854068764582,0.03363833822393208,0.11374313063617913,0.031743852025541794,0.21194383005388667,0.07777201082702634,0.05271681704578943,1.0001948419708482,1,9497.6627069538,15558.18926877513,1.0012004396202248,0.9999697300921055
1.5,2.375,rough-mid,64,24000,1036.1229016051682,0.0316199615968374,0.03001397635379499,-0.035717857729872446,0.09659097778863317,0.10877008855994852,0.029099055946336147,1.0007620478337886,1,6658.801830311407,15208.375581518474,0.9994886966922617,0.9966365435542622
