covid_measure_id,location_id,date_reported,data_type_id,scenario_id,mean,upper,lower,data_class_id.x,location_name,covid_measure_name,data_class_id.y,definition,datatype,scenario_name
7,145,9/10/2020,2,3,683.8453857,1043.251244,504.8778965,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/11/2020,2,3,694.1924343,1080.412277,507.7945544,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/12/2020,2,3,705.0623941,1113.48072,510.8413417,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/13/2020,2,3,716.4888975,1145.587547,514.0017172,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/14/2020,2,3,728.50899,1183.462998,517.2645761,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/15/2020,2,3,741.1619977,1217.266171,520.6411452,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/16/2020,2,3,754.4911556,1254.746645,524.1471879,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/17/2020,2,3,768.5440749,1303.453392,528.3861158,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/18/2020,2,3,783.3678862,1355.386156,531.8122851,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/19/2020,2,3,799.0088954,1410.92496,535.5405502,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/20/2020,2,3,815.5180016,1460.265902,539.6614769,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/21/2020,2,3,832.951124,1519.423651,543.9575694,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/22/2020,2,3,851.3670441,1583.923044,548.4310038,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/23/2020,2,3,870.8302917,1652.667049,552.7292632,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/24/2020,2,3,891.412029,1725.892916,556.9957993,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/25/2020,2,3,913.1810383,1804.074773,562.9449323,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/26/2020,2,3,936.202476,1887.366397,567.9058729,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/27/2020,2,3,960.5471641,1975.83026,573.572043,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/28/2020,2,3,986.2922219,2069.620705,579.946045,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/29/2020,2,3,1013.516987,2169.014326,586.125289,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,9/30/2020,2,3,1042.30776,2274.163398,592.5983881,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/1/2020,2,3,1072.759163,2384.730752,599.3763274,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/2/2020,2,3,1104.958076,2501.46762,606.4934786,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/3/2020,2,3,1138.980741,2619.244249,613.986075,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/4/2020,2,3,1174.908359,2735.869655,623.5795551,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/5/2020,2,3,1212.82795,2877.097415,634.4723966,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/6/2020,2,3,1252.824933,2989.282882,641.4727586,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/7/2020,2,3,1294.990588,3132.559521,648.047047,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/8/2020,2,3,1339.424052,3286.807302,657.7101335,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/9/2020,2,3,1386.205378,3435.930379,667.5008456,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/10/2020,2,3,1435.39043,3567.209537,676.603768,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/11/2020,2,3,1487.036701,3737.546032,684.1743994,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/12/2020,2,3,1541.204824,3906.030218,691.9529039,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/13/2020,2,3,1597.946177,4103.071365,700.8136693,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/14/2020,2,3,1657.314399,4303.476553,711.4684088,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/15/2020,2,3,1719.368858,4507.564485,721.4427733,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/16/2020,2,3,1780.339775,4710.664378,732.1451571,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/17/2020,2,3,1835.423528,4920.748993,738.5348499,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/18/2020,2,3,1883.249738,5077.607958,744.7983552,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/19/2020,2,3,1922.73606,5177.786866,751.6288224,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/20/2020,2,3,1951.970859,5278.204152,756.5968461,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/21/2020,2,3,1974.852874,5333.045463,761.5365579,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/22/2020,2,3,1996.530902,5387.206963,766.3177962,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/23/2020,2,3,2016.79627,5443.576072,770.7264916,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/24/2020,2,3,2035.583639,5495.853355,774.9498197,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/25/2020,2,3,2052.917486,5543.959692,778.9586408,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/26/2020,2,3,2068.870018,5587.873761,782.7270594,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/27/2020,2,3,2083.532155,5619.000322,786.263223,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/28/2020,2,3,2097.004885,5647.340762,789.586225,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/29/2020,2,3,2109.39258,5672.976047,792.7144988,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/30/2020,2,3,2120.788029,5696.125804,795.3375942,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,10/31/2020,2,3,2131.271615,5717.117846,797.4466211,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/1/2020,2,3,2140.919664,5736.180329,799.4286271,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/2/2020,2,3,2149.804347,5753.516776,801.2962286,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/3/2020,2,3,2157.991297,5769.283303,803.0583263,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/4/2020,2,3,2165.542681,5783.622485,804.7231261,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/5/2020,2,3,2172.517915,5795.690151,806.2981705,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/6/2020,2,3,2178.967386,5805.69335,807.7883544,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/7/2020,2,3,2184.933244,5814.779751,809.198197,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/8/2020,2,3,2190.455049,5823.047428,810.5355782,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/9/2020,2,3,2195.570112,5830.583213,811.8076082,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/10/2020,2,3,2200.312214,5837.452691,813.0190358,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/11/2020,2,3,2204.713484,5843.715458,814.1742843,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/12/2020,2,3,2208.804886,5849.425686,815.277456,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/13/2020,2,3,2212.612494,5854.624684,816.3308863,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/14/2020,2,3,2216.157857,5859.351116,817.3367041,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/15/2020,2,3,2219.461369,5863.654977,818.2995552,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/16/2020,2,3,2222.54246,5867.580731,819.2236906,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/17/2020,2,3,2225.418747,5871.16189,820.1117666,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/18/2020,2,3,2228.10713,5874.428966,820.9662852,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/19/2020,2,3,2230.624114,5877.409739,821.7895894,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/20/2020,2,3,2232.983496,5880.125345,822.5827664,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/21/2020,2,3,2235.196512,5882.595537,823.3467676,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/22/2020,2,3,2237.273919,5885.262787,824.0844871,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/23/2020,2,3,2239.226105,5887.773603,824.7986202,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/24/2020,2,3,2241.0625,5890.058557,825.4907235,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/25/2020,2,3,2242.79224,5892.135719,826.1622825,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/26/2020,2,3,2244.42438,5894.02616,826.8147033,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/27/2020,2,3,2245.966425,5895.748712,827.4484482,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/28/2020,2,3,2247.425873,5897.318705,828.0671359,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/29/2020,2,3,2248.811643,5898.750161,828.675954,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,11/30/2020,2,3,2250.132595,5900.055501,829.2770152,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/1/2020,2,3,2251.396998,5901.244704,829.8717656,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/2/2020,2,3,2252.613401,5902.333826,830.4617337,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/3/2020,2,3,2253.788784,5903.338998,831.0484777,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/4/2020,2,3,2254.927403,5904.267998,831.632786,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/5/2020,2,3,2256.03273,5905.126863,832.2153423,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/6/2020,2,3,2257.108303,5905.921177,832.7982442,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/7/2020,2,3,2258.157761,5906.656305,833.3931264,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/8/2020,2,3,2259.184514,5907.337786,833.9936246,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/9/2020,2,3,2260.192013,5907.970965,834.5997507,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/10/2020,2,3,2261.183883,5908.561682,835.2130456,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/11/2020,2,3,2262.163159,5909.114951,835.8343419,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/12/2020,2,3,2263.132215,5909.634576,836.4643384,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/13/2020,2,3,2264.093523,5910.123937,837.1051428,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/14/2020,2,3,2265.049728,5910.586026,837.7590573,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/15/2020,2,3,2266.003369,5911.023074,838.4277958,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/16/2020,2,3,2266.957109,5911.437044,839.1131619,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/17/2020,2,3,2267.913883,5911.830435,839.8170727,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/18/2020,2,3,2268.876237,5912.205508,840.5407556,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/19/2020,2,3,2269.846233,5912.563978,841.2852965,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/20/2020,2,3,2270.826118,5912.90744,842.0533191,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/21/2020,2,3,2271.81842,5913.237349,842.847778,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/22/2020,2,3,2272.825679,5913.554753,843.6710961,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/23/2020,2,3,2273.850648,5913.860567,844.5258727,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/24/2020,2,3,2274.896445,5914.156105,845.4149131,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/25/2020,2,3,2275.965943,5914.442596,846.3403259,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/26/2020,2,3,2277.06164,5914.720955,847.3040593,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/27/2020,2,3,2278.186317,5914.992051,848.3098159,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/28/2020,2,3,2279.343146,5915.256701,849.3618165,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/29/2020,2,3,2280.535429,5915.51546,850.4638136,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/30/2020,2,3,2281.766795,5915.768805,851.6198571,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,12/31/2020,2,3,2283.041364,5916.017508,852.8343345,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
7,145,1/1/2021,2,3,2284.363158,5916.262322,854.1109426,1,Kuwait,total_death,1,"cumulative covid deaths (raw when observed)",Estimate,Widespread masks
19,145,2/24/2020,1,6,83.34427687,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,2/25/2020,1,6,104.7515921,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,2/26/2020,1,6,137.1126479,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,2/27/2020,1,6,182.2226231,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,2/28/2020,1,6,240.1446808,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,2/29/2020,1,6,308.6173257,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/1/2020,1,6,383.739992,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/2/2020,1,6,461.5769447,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/3/2020,1,6,539.4703612,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/4/2020,1,6,616.2960582,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/5/2020,1,6,691.9421931,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/6/2020,1,6,766.6765781,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/7/2020,1,6,840.7835515,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/8/2020,1,6,914.4587704,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/9/2020,1,6,987.8230894,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/10/2020,1,6,1060.953242,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/11/2020,1,6,1133.901439,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/12/2020,1,6,1206.704855,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/13/2020,1,6,1279.39086,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/14/2020,1,6,1351.980148,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/15/2020,1,6,1424.488703,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/16/2020,1,6,1496.929096,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/17/2020,1,6,1569.311371,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/18/2020,1,6,1641.643655,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/19/2020,1,6,1713.932606,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/20/2020,1,6,1786.183682,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/21/2020,1,6,1858.401011,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/22/2020,1,6,1930.585998,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/23/2020,1,6,2002.733042,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/24/2020,1,6,2074.820738,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/25/2020,1,6,2146.799306,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/26/2020,1,6,2218.579841,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/27/2020,1,6,2290.035167,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/28/2020,1,6,2361.019423,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/29/2020,1,6,2431.401202,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/30/2020,1,6,2501.088466,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,3/31/2020,1,6,2570.018051,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/1/2020,1,6,2638.100113,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/2/2020,1,6,2705.144132,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/3/2020,1,6,2770.822527,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/4/2020,1,6,2834.720188,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/5/2020,1,6,2896.468461,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/6/2020,1,6,2955.899084,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/7/2020,1,6,3013.129719,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/8/2020,1,6,3068.529382,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/9/2020,1,6,3122.587627,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/10/2020,1,6,3175.764267,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/11/2020,1,6,3228.394399,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/12/2020,1,6,3280.673979,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/13/2020,1,6,3332.701538,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/14/2020,1,6,3384.531602,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/15/2020,1,6,3436.209302,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/16/2020,1,6,3487.780151,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/17/2020,1,6,3539.285584,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/18/2020,1,6,3590.756718,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/19/2020,1,6,3642.212556,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/20/2020,1,6,3693.662478,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/21/2020,1,6,3745.110155,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/22/2020,1,6,3796.556697,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/23/2020,1,6,3848.002357,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/24/2020,1,6,3899.447193,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/25/2020,1,6,3950.891239,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/26/2020,1,6,4002.334524,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/27/2020,1,6,4053.777079,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/28/2020,1,6,4105.218929,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/29/2020,1,6,4156.660103,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,4/30/2020,1,6,4208.100623,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/1/2020,1,6,4259.538554,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/2/2020,1,6,4310.955975,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/3/2020,1,6,4362.261707,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/4/2020,1,6,4413.136303,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/5/2020,1,6,4462.730322,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/6/2020,1,6,4509.256132,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/7/2020,1,6,4549.67296,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/8/2020,1,6,4579.797474,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/9/2020,1,6,4595.075652,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/10/2020,1,6,4591.875373,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/11/2020,1,6,4568.683222,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/12/2020,1,6,4526.471684,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/13/2020,1,6,4467.945313,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/14/2020,1,6,4396.124884,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/15/2020,1,6,4313.147692,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/16/2020,1,6,4219.957936,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/17/2020,1,6,4116.944768,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/18/2020,1,6,4005.065307,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/19/2020,1,6,3886.857309,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/20/2020,1,6,3766.919272,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/21/2020,1,6,3651.686139,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/22/2020,1,6,3548.496355,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
19,145,5/23/2020,1,6,3464.138212,NA,NA,1,Kuwait,tests,1,"total tests (count space)",Observed,Observed
